,Stock Symbol,Buyer Broker,Seller Broker,Quantity,Amount
2071,GBIME,58,49,220,97240.0
2072,GBIME,58,4,250,110250.0
2073,GBIME,58,4,100,44100.0
2074,GBIME,58,4,17,7497.0
2075,GBIME,58,1,133,58653.0
2076,GBIME,58,17,100,44000.0
2077,GBIME,58,49,10,4420.0
2078,GBIME,58,51,30,13230.0
2079,GBIME,58,51,10,4410.0
2080,GBIME,58,51,31,13671.0
2081,GBIME,58,49,30,13260.0
2082,GBIME,58,49,200,88400.0
2083,GBIME,58,49,72,31824.0
2084,GBIME,58,35,10,4410.0
2085,GBIME,58,35,20,8800.0
2086,GBIME,58,35,11,4840.0
2087,GBIME,58,35,10,4400.0
2088,GBIME,58,35,70,30800.0
2089,GBIME,58,35,40,17600.0
2090,GBIME,58,47,190,84170.0
2091,GBIME,58,21,10,4430.0
2092,GBIME,58,8,25,11125.0
2093,GBIME,58,17,200,88800.0
2094,GBIME,58,35,34,15164.0
2095,GBIME,58,28,50,22300.0
2096,GBIME,58,6,127,56642.0
2097,GBIME,58,28,173,77158.0
2098,GBIME,58,29,50,22350.0
2099,GBIME,58,22,28,12516.0
2100,GBIME,58,45,82,36654.0
2101,GBIME,58,35,40,17840.0
2102,GBIME,58,5,220,98780.0
2103,GBIME,58,28,10,4480.0
2104,GBIME,58,50,200,89200.0
2105,GBIME,58,25,50,22250.0
2106,GBIME,58,33,40,17840.0
2107,GBIME,58,51,50,22250.0
2108,GBIME,58,51,10,4450.0
2109,GBIME,58,51,50,22250.0
2110,GBIME,58,34,50,22200.0
2111,GBIME,58,17,20,8860.0
2112,GBIME,58,17,500,221500.0
2113,GBIME,58,54,380,167960.0
2114,GBIME,58,53,90,39780.0
2115,GBIME,58,53,100,44200.0
2116,GBIME,58,53,50,22100.0
2117,GBIME,58,53,116,51272.0
2118,GBIME,58,16,114,50388.0
2119,GBIME,58,45,125,55375.0
2120,GBIME,58,50,10,4430.0
2121,GBIME,58,45,10,4430.0
2122,GBIME,58,45,10,4430.0
2123,GBIME,58,44,30,13260.0
2124,GBIME,58,44,100,44200.0
2125,GBIME,58,44,73,32266.0
2126,GBIME,58,48,800,353600.0
2127,GBIME,58,48,50,22100.0
2128,GBIME,58,39,65,28730.0
2129,GBIME,58,57,12,5304.0
2130,GBIME,58,57,23,10166.0
2131,GBIME,58,36,49,21658.0
2132,GBIME,58,45,10,4420.0
2133,GBIME,58,50,41,18122.0
2134,GBIME,58,8,95,42085.0
2135,GBIME,58,6,78,34554.0
2136,GBIME,58,32,20,8860.0
2137,GBIME,58,58,15,6630.0
2138,GBIME,58,57,30,13290.0
2139,GBIME,58,17,15,6630.0
2140,GBLBS,58,57,50,62450.0
2141,GBLBS,58,21,50,62500.0
2142,GBLBS,58,57,5,6150.0
2143,GBLBS,58,44,45,55305.0
2144,GBLBS,58,21,40,50000.0
2145,GBLBS,58,25,20,25000.0
2146,GBLBS,58,58,20,25000.0
2147,GBLBS,58,3,75,93750.0
2148,GBLBS,58,58,30,37500.0
2149,GBLBS,58,50,100,125000.0
2150,GBLBS,58,56,15,18750.0
2151,GBLBS,58,45,100,125000.0
2152,GBLBS,58,8,400,500000.0
2153,GBLBS,58,16,30,37620.0
2154,GBLBS,58,32,30,37620.0
2155,GBLBS,58,50,200,250800.0
2156,GBLBS,58,32,20,25080.0
2157,GBLBS,58,26,30,37620.0
2158,GBLBS,58,35,30,37620.0
2159,GBLBS,58,7,160,200640.0
2160,GBLBS,58,36,50,62550.0
2161,GBLBS,58,46,100,125500.0
2162,GBLBS,58,49,80,100080.0
2163,GBLBS,58,14,100,125300.0
2164,GBLBS,58,20,30,38370.0
2165,GBLBS,58,7,10,12790.0
2166,GBLBS,58,19,50,64000.0
2167,GBLBS,58,49,10,12790.0
2168,GBLBS,58,44,225,287775.0
2169,GBLBS,58,13,42,53718.0
2170,GBLBS,58,28,233,298007.0
2171,GBLBS,58,28,50,63950.0
2172,GBLBS,58,28,20,25580.0
2173,GBLBS,58,35,28,35784.0
2174,GBLBS,58,49,80,101600.0
2175,GBLBS,58,42,15,19050.0
2176,GBLBS,58,41,55,69850.0
2177,GBLBS,58,22,100,127000.0
2178,GBLBS,58,6,50,63500.0
2179,GBLBS,58,22,150,190500.0
2180,GBLBS,58,42,50,63500.0
2181,GBLBS,58,57,50,62850.0
2182,GBLBS,58,45,25,31400.0
2183,GBLBS,58,51,35,43960.0
2184,GBLBS,58,45,50,63000.0
2185,GBLBS,58,13,10,12590.0
2186,GBLBS,58,44,15,18840.0
2187,GBLBS,58,17,30,37770.0
2188,GBLBS,58,17,10,12600.0
2189,GBLBS,58,54,50,63000.0
2190,GBLBS,58,56,50,63200.0
2191,GBLBS,58,10,50,63200.0
2192,GBLBS,58,3,56,71064.0
2193,GBLBS,58,32,44,55836.0
2194,GBLBS,58,1,25,31700.0
2195,GBLBS,58,58,50,63350.0
2196,GBLBS,58,17,15,18990.0
2197,GBLBS,58,48,10,12630.0
2198,GBLBS,58,37,80,101040.0
2199,GBLBS,58,37,10,12630.0
2200,GBLBS,58,58,15,18930.0
2201,GBLBS,58,14,110,138270.0
2202,GBLBS,58,55,30,37800.0
2203,GBLBS,58,58,10,12570.0
2204,GBLBS,58,48,80,100560.0
2205,GBLBS,58,10,20,25620.0
2206,GBLBS,58,45,20,25640.0
2207,GBLBS,58,35,20,25600.0
2208,GBLBS,58,50,35,44765.0
2209,GBLBS,58,38,30,38460.0
2210,GBLBS,58,17,10,12830.0
2211,GBLBS,58,56,30,38430.0
2212,GBLBS,58,6,15,18990.0
2213,GBLBS,58,3,500,633000.0
2214,GBLBS,58,41,250,316500.0
2215,GBLBS,58,13,425,538900.0
2216,GBLBS,58,34,10,12680.0
2217,GBLBS,58,17,15,19020.0
2218,GBLBS,58,36,10,12680.0
2219,GBLBS,58,14,280,355320.0
2220,GBLBS,58,36,50,63400.0
2221,GBLBS,58,16,100,126800.0
2222,GBLBS,58,48,50,63400.0
2223,GBLBS,58,20,15,19020.0
2224,GBLBS,58,43,108,136944.0
2225,GBLBS,58,16,217,275156.0
2226,GBLBS,58,28,235,297510.0
2227,GBLBS,58,38,10,12700.0
2228,GBLBS,58,57,15,19005.0
2229,GBLBS,58,32,20,25280.0
2230,GBLBS,58,32,130,164190.0
2231,GBLBS,58,43,10,12630.0
2232,GBLBS,58,58,50,63200.0
2233,GBLBS,58,14,50,63200.0
2234,GBLBS,58,14,310,391530.0
2235,GBLBS,58,38,50,63150.0
2236,GBLBS,58,32,500,631500.0
2237,GBLBS,58,41,10,12630.0
2238,GBLBS,58,7,18,22734.0
2239,GBLBS,58,37,50,63000.0
2240,GBLBS,58,37,20,25200.0
2241,GBLBS,58,7,95,119795.0
2242,GFCL,58,34,10,4110.0
2243,GFCL,58,4,14,5628.0
2244,GFCL,58,28,305,127185.0
2245,GFCL,58,56,395,164715.0
2246,GFCL,58,56,105,43680.0
2247,GFCL,58,45,50,20900.0
2248,GFCL,58,25,50,20900.0
2249,GFCL,58,36,795,332310.0
2250,GFCL,58,33,200,84600.0
2251,GFCL,58,57,85,35360.0
2252,GFCL,58,45,150,62400.0
2253,GFCL,58,34,150,62400.0
2254,GFCL,58,45,300,124800.0
2255,GFCL,58,51,100,41600.0
2256,GFCL,58,50,215,89440.0
2257,GFCL,58,44,300,123600.0
2258,GFCL,58,44,100,41200.0
2259,GFCL,58,35,20,8440.0
2260,GHL,58,52,10,2540.0
2261,GHL,58,52,100,25400.0
2262,GHL,58,26,73,18396.0
2263,GHL,58,52,127,32258.0
2264,GHL,58,50,130,32760.0
2265,GHL,58,3,200,51000.0
2266,GHL,58,33,40,10200.0
2267,GHL,58,52,10,2570.0
2268,GHL,58,49,200,51400.0
2269,GHL,58,46,420,108780.0
2270,GHL,58,19,100,26900.0
2271,GHL,58,19,20,5380.0
2272,GHL,58,57,60,16260.0
2273,GHL,58,40,440,119240.0
2274,GHL,58,59,43,11653.0
2275,GHL,58,59,10,2710.0
2276,GHL,58,59,400,108400.0
2277,GHL,58,28,200,54200.0
2278,GHL,58,34,10,2710.0
2279,GIC,58,58,50,36200.0
2280,GIC,58,3,50,36750.0
2281,GIC,58,42,50,37250.0
2282,GIC,58,42,26,19370.0
2283,GIC,58,17,28,20720.0
2284,GIC,58,50,50,37100.0
2285,GIC,58,52,50,36750.0
2286,GIC,58,47,150,110250.0
2287,GIC,58,38,10,7350.0
2288,GIC,58,38,90,66150.0
2289,GIC,58,13,100,73500.0
2290,GIC,58,47,30,22080.0
2291,GIC,58,25,50,36950.0
2292,GIC,58,5,20,14800.0
2293,GIC,58,49,400,298000.0
2294,GIC,58,50,573,426885.0
2295,GIC,58,59,10,7450.0
2296,GIC,58,29,10,7450.0
2297,GIC,58,32,10,7450.0
2298,GIC,58,51,10,7450.0
2299,GIC,58,46,10,7450.0
2300,GIC,58,43,10,7450.0
2301,GIC,58,58,10,7450.0
2302,GIC,58,51,10,7450.0
2303,GIC,58,56,10,7450.0
2304,GIC,58,45,10,7450.0
2305,GIC,58,49,10,7450.0
2306,GIC,58,14,17,12665.0
2307,GIC,58,38,50,37350.0
2308,GIC,58,17,100,74800.0
2309,GIC,58,35,50,37350.0
2310,GIC,58,22,10,7470.0
2311,GIC,58,53,50,37300.0
2312,GIC,58,3,180,133200.0
2313,GIC,58,33,35,25970.0
2314,GIC,58,41,45,33435.0
2315,GIC,58,13,55,40865.0
2316,GIC,58,49,60,44580.0
2317,GILB,58,53,20,54000.0
2318,GILB,58,25,261,691650.0
2319,GILB,58,42,207,548550.0
2320,GILB,58,7,57,151164.0
2321,GILB,58,53,30,80400.0
2322,GILB,58,58,15,40005.0
2323,GILB,58,11,10,27540.0
2324,GILB,58,57,13,36140.0
2325,GILB,58,56,77,214060.0
2326,GILB,58,56,60,166800.0
2327,GILB,58,21,10,27550.0
2328,GILB,58,48,10,27450.0
2329,GILB,58,14,70,192150.0
2330,GILB,58,45,20,54600.0
2331,GILB,58,38,50,136350.0
2332,GILB,58,14,150,413400.0
2333,GILB,58,14,150,413400.0
2334,GILB,58,14,100,274500.0
2335,GILB,58,14,25,68625.0
2336,GILB,58,14,25,68500.0
2337,GILB,58,54,36,99288.0
2338,GILB,58,19,25,68950.0
2339,GILB,58,48,100,273500.0
2340,GILB,58,14,100,274500.0
2341,GILB,58,26,20,54600.0
2342,GILB,58,26,20,54600.0
2343,GILB,58,35,31,85560.0
2344,GILB,58,19,14,38640.0
2345,GILB,58,50,15,41415.0
2346,GILB,58,20,70,193200.0
2347,GILB,58,50,20,54740.0
2348,GILB,58,35,55,150645.0
2349,GILB,58,34,100,273500.0
2350,GIMES1,58,7,2500,42525.0
2351,GIMES1,58,38,100,1711.0
2352,GLBSL,58,34,10,19560.0
2353,GLBSL,58,29,10,19960.0
2354,GLBSL,58,34,10,19800.0
2355,GLBSL,58,6,10,19190.0
2356,GLBSL,58,59,10,19190.0
2357,GLBSL,58,41,10,19160.0
2358,GLBSL,58,59,10,19360.0
2359,GLBSL,58,5,30,57540.0
2360,GLBSL,58,34,10,20000.0
2361,GLBSL,58,49,10,19850.0
2362,GLH,58,22,10,4030.0
2363,GLH,58,32,10,4030.0
2364,GLH,58,33,50,20150.0
2365,GLH,58,48,10,4030.0
2366,GLH,58,58,10,4030.0
2367,GLH,58,38,10,4030.0
2368,GLH,58,45,10,4030.0
2369,GLH,58,17,10,4030.0
2370,GLH,58,32,10,4030.0
2371,GLH,58,17,10,4030.0
2372,GLH,58,6,10,4030.0
2373,GLH,58,22,10,4030.0
2374,GLH,58,41,494,201552.0
2375,GLH,58,58,10,4090.0
2376,GLH,58,48,10,4090.0
2377,GLH,58,57,10,4090.0
2378,GLH,58,34,10,4090.0
2379,GLH,58,38,20,8180.0
2380,GLH,58,21,10,4090.0
2381,GLH,58,16,1490,609410.0
2382,GLH,58,58,10,4090.0
2383,GLH,58,45,70,28630.0
2384,GLH,58,11,10,4090.0
2385,GLH,58,4,50,20450.0
2386,GLH,58,45,10,4090.0
2387,GLH,58,50,10,4090.0
2388,GLH,58,35,10,4090.0
2389,GLH,58,22,10,4090.0
2390,GLH,58,32,200,81800.0
2391,GLH,58,29,10,4090.0
2392,GLH,58,57,10,4090.0
2393,GLH,58,37,10,4090.0
2394,GLH,58,36,10,4090.0
2395,GLH,58,4,10,4090.0
2396,GLH,58,7,100,41000.0
2397,GLH,58,17,50,20500.0
2398,GLH,58,49,10,4100.0
2399,GLH,58,19,100,41000.0
2400,GLH,58,58,10,4100.0
2401,GLH,58,20,10,4100.0
2402,GLH,58,36,100,41000.0
2403,GLH,58,33,10,4100.0
2404,GLH,58,53,10,4100.0
2405,GLH,58,34,10,4100.0
2406,GLH,58,22,10,4100.0
2407,GLH,58,50,10,4100.0
2408,GLH,58,58,30,12300.0
2409,GLH,58,55,10,4100.0
2410,GLH,58,34,10,4100.0
2411,GLH,58,46,10,4100.0
2412,GLH,58,29,10,4100.0
2413,GLH,58,4,10,4100.0
2414,GLH,58,32,10,4100.0
2415,GLH,58,51,10,4100.0
2416,GLH,58,41,10,4100.0
2417,GLH,58,4,200,82000.0
2418,GLH,58,33,50,20500.0
2419,GLH,58,4,200,82000.0
2420,GLH,58,59,10,4100.0
2421,GLH,58,42,50,20500.0
2422,GLH,58,44,10,4100.0
2423,GLH,58,51,10,4100.0
2424,GLH,58,21,130,53300.0
2425,GLH,58,42,10,4100.0
2426,GLH,58,40,10,4100.0
2427,GLH,58,17,10,4100.0
2428,GLH,58,45,10,4100.0
2429,GLH,58,57,100,41000.0
2430,GLH,58,52,70,28700.0
2431,GLH,58,17,10,4100.0
2432,GLH,58,16,100,41000.0
2433,GLH,58,19,10,4100.0
2434,GLH,58,51,10,4100.0
2435,GLH,58,41,10,4100.0
2436,GLH,58,49,10,4100.0
2437,GLH,58,17,10,4100.0
2438,GLH,58,53,10,4100.0
2439,GLH,58,42,10,4100.0
2440,GLH,58,3,10,4100.0
2441,GLH,58,57,20,8200.0
2442,GLH,58,32,300,123000.0
2443,GLH,58,29,10,4100.0
2444,GLH,58,58,10,4100.0
2445,GLH,58,29,10,4100.0
2446,GLH,58,10,1000,410000.0
2447,GLH,58,21,10,4100.0
2448,GLH,58,45,10,4100.0
2449,GLH,58,26,10,4100.0
2450,GLH,58,6,20,8200.0
2451,GLH,58,58,10,4100.0
2452,GLH,58,3,10,4100.0
2453,GLH,58,51,10,4100.0
2454,GLH,58,28,10,4100.0
2455,GLH,58,58,10,4100.0
2456,GLH,58,1,50,21100.0
2457,GLH,58,58,100,42200.0
2458,GLH,58,25,300,126600.0
2459,GLH,58,17,10,4220.0
2460,GLH,58,17,10,4220.0
2461,GLH,58,20,10,4220.0
2462,GLH,58,58,10,4220.0
2463,GLH,58,56,10,4220.0
2464,GLH,58,47,20,8380.0
2465,GLH,58,58,10,4230.0
2466,GLH,58,39,100,42300.0
2467,GLH,58,44,70,29610.0
2468,GLH,58,35,10,4230.0
2469,GLH,58,3,300,126900.0
2470,GLH,58,51,10,4230.0
2471,GLH,58,16,10,4230.0
2472,GLH,58,22,300,126900.0
2473,GLH,58,34,10,4240.0
2474,GLH,58,13,100,42400.0
2475,GLH,58,50,10,4240.0
2476,GLH,58,32,10,4240.0
2477,GLH,58,21,40,16960.0
2478,GLH,58,3,1465,621160.0
2479,GLH,58,25,10,4240.0
2480,GLH,58,16,10,4240.0
2481,GLH,58,6,50,21200.0
2482,GLH,58,59,10,4240.0
2483,GLH,58,14,10,4240.0
2484,GLH,58,8,30,12720.0
2485,GLH,58,3,100,41900.0
2486,GLH,58,8,100,42000.0
2487,GLH,58,58,10,4200.0
2488,GLH,58,43,20,8400.0
2489,GLH,58,51,10,4200.0
2490,GLH,58,59,200,84200.0
2491,GLH,58,58,100,42100.0
2492,GLH,58,52,10,4210.0
2493,GLH,58,39,180,75960.0
2494,GLH,58,38,30,12660.0
2495,GLH,58,22,10,4220.0
2496,GLH,58,51,20,8440.0
2497,GLH,58,38,10,4220.0
2498,GLH,58,43,35,14805.0
2499,GLH,58,38,10,4230.0
2500,GLH,58,41,10,4230.0
2501,GLH,58,13,10,4230.0
2502,GLH,58,48,40,16960.0
2503,GLH,58,41,10,4250.0
2504,GLH,58,1,150,63750.0
2505,GLH,58,49,280,119000.0
2506,GLH,58,37,10,4250.0
2507,GLH,58,35,200,85000.0
2508,GLH,58,52,10,4250.0
2509,GLH,58,34,50,21250.0
2510,GLH,58,58,10,4250.0
2511,GLH,58,58,160,68000.0
2512,GLH,58,48,10,4250.0
2513,GLH,58,18,30,12750.0
2514,GLH,58,34,10,4250.0
2515,GLH,58,49,30,12750.0
2516,GLH,58,56,45,19080.0
2517,GLH,58,21,10,4240.0
2518,GLH,58,34,10,4240.0
2519,GLH,58,6,35,14840.0
2520,GLH,58,45,10,4270.0
2521,GLH,58,42,10,4270.0
2522,GLH,58,25,30,12810.0
2523,GLH,58,22,10,4280.0
2524,GLH,58,42,10,4280.0
2525,GLH,58,21,10,4280.0
2526,GLH,58,57,10,4280.0
2527,GLH,58,28,10,4280.0
2528,GLH,58,13,60,25740.0
2529,GLH,58,47,10,4300.0
2530,GLH,58,38,50,21450.0
2531,GLH,58,19,50,21500.0
2532,GLH,58,57,10,4300.0
2533,GLH,58,21,10,4290.0
2534,GLH,58,58,10,4290.0
2535,GLH,58,39,50,21500.0
2536,GLH,58,39,1000,429000.0
2537,GLH,58,44,10,4300.0
2538,GLH,58,26,100,42900.0
2539,GLH,58,58,10,4300.0
2540,GLH,58,14,60,25800.0
2541,GLH,58,51,10,4290.0
2542,GLH,58,57,10,4300.0
2543,GLH,58,57,20,8580.0
2544,GLH,58,48,10,4300.0
2545,GLH,58,26,100,42900.0
2546,GLH,58,13,10,4300.0
2547,GLH,58,21,10,4300.0
2548,GLH,58,37,10,4300.0
2549,GLH,58,25,10,4300.0
2550,GLH,58,13,10,4300.0
2551,GLH,58,58,10,4300.0
2552,GLH,58,49,10,4300.0
2553,GLH,58,42,160,68480.0
2554,GLH,58,21,10,4300.0
2555,GLH,58,58,10,4280.0
2556,GLH,58,58,10,4300.0
2557,GLH,58,34,10,4300.0
2558,GLH,58,3,1000,428000.0
2559,GLH,58,45,10,4280.0
2560,GLH,58,29,1000,430000.0
2561,GLH,58,59,378,162162.0
2562,GLH,58,32,10,4300.0
2563,GLH,58,38,80,34400.0
2564,GLH,58,19,380,163020.0
2565,GLH,58,26,300,129000.0
2566,GLH,58,21,10,4290.0
2567,GLH,58,49,10,4300.0
2568,GLH,58,42,10,4290.0
2569,GLH,58,40,10,4300.0
2570,GLH,58,20,200,86000.0
2571,GLH,58,32,10,4300.0
2572,GLH,58,3,10,4300.0
2573,GLH,58,58,50,21500.0
2574,GLH,58,35,10,4300.0
2575,GLH,58,53,10,4300.0
2576,GLH,58,3,10,4300.0
2577,GLH,58,19,50,21500.0
2578,GLH,58,28,50,21500.0
2579,GLH,58,38,10,4300.0
2580,GLH,58,38,10,4300.0
2581,GLH,58,41,10,4300.0
2582,GLH,58,56,100,43000.0
2583,GLH,58,40,10,4300.0
2584,GLH,58,4,94,40420.0
2585,GLH,58,58,10,4300.0
2586,GLH,58,17,10,4300.0
2587,GLH,58,58,10,4300.0
2588,GLH,58,17,10,4300.0
2589,GLH,58,41,10,4300.0
2590,GLH,58,36,10,4300.0
2591,GLH,58,56,10,4300.0
2592,GLH,58,52,50,21500.0
2593,GLH,58,34,10,4300.0
2594,GLH,58,33,10,4300.0
2595,GLH,58,22,10,4300.0
2596,GLH,58,51,20,8600.0
2597,GLH,58,46,10,4300.0
2598,GLH,58,54,30,12900.0
2599,GLH,58,35,10,4300.0
2600,GLH,58,6,10,4300.0
2601,GLH,58,29,10,4300.0
2602,GLH,58,36,500,215000.0
2603,GLH,58,16,10,4300.0
2604,GLH,58,58,75,32250.0
2605,GLH,58,34,10,4300.0
2606,GLH,58,58,10,4300.0
2607,GLH,58,22,20,8600.0
2608,GLH,58,59,10,4300.0
2609,GLH,58,42,10,4300.0
2610,GLH,58,11,10,4300.0
2611,GLH,58,35,10,4300.0
2612,GLH,58,21,10,4300.0
2613,GLH,58,35,10,4300.0
2614,GLH,58,14,10,4280.0
2615,GLH,58,45,10,4280.0
2616,GLH,58,16,10,4280.0
2617,GLH,58,32,10,4280.0
2618,GLH,58,28,100,42800.0
2619,GLH,58,25,10,4280.0
2620,GLH,58,57,50,21650.0
2621,GLH,58,49,10,4320.0
2622,GLH,58,57,10,4320.0
2623,GLH,58,34,40,17080.0
2624,GLH,58,38,10,4270.0
2625,GLH,58,58,10,4270.0
2626,GLH,58,29,10,4270.0
2627,GLH,58,52,10,4270.0
2628,GLH,58,38,10,4270.0
2629,GLH,58,58,10,4270.0
2630,GLH,58,16,900,384300.0
2631,GLH,58,16,1000,419000.0
2632,GLH,58,16,10,4190.0
2633,GLH,58,55,10,4190.0
2634,GLH,58,16,10,4190.0
2635,GLH,58,42,10,4190.0
2636,GLH,58,16,10,4190.0
2637,GLH,58,58,10,4190.0
2638,GLH,58,57,10,4190.0
2639,GLH,58,58,10,4190.0
2640,GLH,58,3,180,75420.0
2641,GLH,58,3,1189,495813.0
2642,GLH,58,16,515,214755.0
2643,GLH,58,50,10,4170.0
2644,GLH,58,1,10,4170.0
2645,GLH,58,58,10,4170.0
2646,GLH,58,14,10,4170.0
2647,GLH,58,16,70,29470.0
2648,GLH,58,29,10,4210.0
2649,GLH,58,52,10,4220.0
2650,GLH,58,13,10,4220.0
2651,GLH,58,57,10,4220.0
2652,GLH,58,19,50,21100.0
2653,GLH,58,39,10,4220.0
2654,GLH,58,52,10,4200.0
2655,GLH,58,58,10,4200.0
2656,GLH,58,33,10,4200.0
2657,GLH,58,35,10,4200.0
2658,GLH,58,21,10,4220.0
2659,GLH,58,32,10,4220.0
2660,GLH,58,14,50,21100.0
2661,GLICL,58,34,50,41500.0
2662,GLICL,58,44,100,85000.0
2663,GLICL,58,44,50,42500.0
2664,GLICL,58,11,25,21125.0
2665,GLICL,58,54,10,8420.0
2666,GLICL,58,35,90,75960.0
2667,GLICL,58,6,20,17020.0
2668,GLICL,58,4,10,8480.0
2669,GLICL,58,5,530,451030.0
2670,GLICL,58,5,100,85100.0
2671,GLICL,58,5,57,48678.0
2672,GLICL,58,59,480,412320.0
2673,GLICL,58,26,1000,859000.0
2674,GLICL,58,17,200,171800.0
2675,GLICL,58,17,30,25800.0
2676,GLICL,58,45,500,430000.0
2677,GLICL,58,34,50,43000.0
2678,GLICL,58,39,10,8600.0
2679,GLICL,58,34,200,172000.0
2680,GLICL,58,6,150,129000.0
2681,GLICL,58,38,20,17200.0
2682,GLICL,58,37,500,430000.0
2683,GLICL,58,53,20,17200.0
2684,GLICL,58,57,50,43000.0
2685,GLICL,58,6,100,86000.0
2686,GLICL,58,45,500,430000.0
2687,GLICL,58,4,100,86000.0
2688,GLICL,58,16,50,43000.0
2689,GLICL,58,41,70,60200.0
2690,GLICL,58,25,184,160816.0
2691,GLICL,58,57,216,188784.0
2692,GLICL,58,39,50,43150.0
2693,GLICL,58,57,690,594780.0
2694,GLICL,58,57,200,172400.0
2695,GLICL,58,42,50,43100.0
2696,GLICL,58,57,50,42800.0
2697,GLICL,58,45,200,171600.0
2698,GMFBS,58,37,10,16550.0
2699,GMFBS,58,42,20,33760.0
2700,GMFBS,58,38,12,20256.0
2701,GMFBS,58,28,20,34400.0
2702,GMFBS,58,55,12,21000.0
2703,GMFBS,58,17,20,35080.0
2704,GMFBS,58,17,30,51600.0
2705,GMFBS,58,17,10,17200.0
2706,GMFBS,58,17,50,85800.0
2707,GMFBS,58,3,20,34020.0
2708,GMFBS,58,47,50,85000.0
2709,GMFIL,58,56,25,8075.0
2710,GMFIL,58,7,20,6500.0
2711,GMFIL,58,19,10,3250.0
2712,GMFIL,58,28,100,35800.0
2713,GMFIL,58,51,440,151360.0
2714,GMFIL,58,52,70,24150.0
2715,GMFIL,58,1,10,3440.0
2716,GMFIL,58,8,10,3440.0
2717,GMFIL,58,38,190,65550.0
2718,GRDBL,58,3,10,2870.0
2719,GRDBL,58,32,10,2920.0
2720,GRDBL,58,58,30,8640.0
2721,GRDBL,58,58,20,5740.0
2722,GRDBL,58,58,100,28200.0
2723,GRDBL,58,28,390,113880.0
2724,GRDBL,58,47,40,11600.0
2725,GRDBL,58,47,50,14500.0
2726,GRDBL,58,25,33,9570.0
2727,GRDBL,58,25,10,2950.0
2728,GRDBL,58,16,300,88800.0
2729,GRDBL,58,32,10,3030.0
2730,GRDBL,58,47,40,12120.0
2731,GRDBL,58,36,100,31800.0
2732,GRDBL,58,16,206,63036.0
2733,GRDBL,58,32,88,27192.0
2734,GRDBL,58,55,112,34608.0
2735,GRDBL,58,4,50,15400.0
2736,GRDBL,58,8,100,30500.0
2737,GRDBL,58,33,117,35802.0
2738,GRDBL,58,48,100,30600.0
2739,GRDBL,58,52,70,21420.0
2740,GRDBL,58,8,50,15600.0
2741,GRDBL,58,57,150,46800.0
2742,GRDBL,58,42,50,15550.0
2743,GRDBL,58,4,100,30900.0
2744,GRDBL,58,4,100,30900.0
2745,GRDBL,58,57,500,157000.0
2746,GUFL,58,39,50,32550.0
2747,GUFL,58,39,100,65100.0
2748,GUFL,58,6,30,19980.0
2749,GUFL,58,38,10,6880.0
2750,GUFL,58,32,10,6890.0
2751,GUFL,58,32,90,62010.0
2752,GUFL,58,21,20,13780.0
2753,GUFL,58,32,50,34450.0
2754,GUFL,58,45,500,344500.0
2755,GUFL,58,38,1000,690000.0
2756,GUFL,58,58,200,138000.0
2757,GUFL,58,58,200,138400.0
2758,GUFL,58,32,500,346500.0
2759,GUFL,58,49,500,346500.0
2760,GUFL,58,38,1000,695000.0
2761,GUFL,58,19,30,20850.0
2762,GUFL,58,33,110,76450.0
2763,GUFL,58,57,1000,695000.0
2764,GUFL,58,35,100,69500.0
2765,GUFL,58,44,12,8364.0
2766,GUFL,58,17,50,34950.0
2767,GUFL,58,38,1000,699000.0
2768,GUFL,58,47,50,34950.0
2769,GUFL,58,28,180,125820.0
2770,GUFL,58,26,100,70000.0
2771,GUFL,58,21,100,70000.0
2772,GUFL,58,41,20,14000.0
2773,GUFL,58,13,30,21000.0
2774,GUFL,58,44,100,70100.0
2775,GUFL,58,52,100,70100.0
2776,GUFL,58,34,50,35050.0
2777,GUFL,58,6,100,70100.0
2778,GUFL,58,26,298,208898.0
2779,GUFL,58,42,300,210300.0
2780,GUFL,58,17,500,350500.0
2781,GUFL,58,48,50,35050.0
2782,GUFL,58,58,600,420600.0
2783,GUFL,58,51,200,140400.0
2784,GUFL,58,42,11,7480.0
2785,GUFL,58,20,11,7425.0
2786,GUFL,58,20,114,76494.0
2787,GUFL,58,20,116,78300.0
2788,GUFL,58,7,70,47320.0
2789,GUFL,58,14,972,657072.0
2790,GUFL,58,57,80,54160.0
2791,GUFL,58,21,200,135400.0
2792,GUFL,58,35,840,569520.0
2793,GUFL,58,42,35,23800.0
2794,GUFL,58,3,100,68000.0
2795,GUFL,58,25,100,68000.0
2796,GUFL,58,21,100,68100.0
2797,GUFL,58,48,25,17050.0
2798,GUFL,58,22,23,15709.0
2799,GUFL,58,54,100,68500.0
2800,GUFL,58,58,30,20550.0
2801,GUFL,58,25,50,34250.0
2802,GUFL,58,6,100,68500.0
2803,GUFL,58,49,30,20550.0
2804,GUFL,58,1,50,34250.0
2805,GUFL,58,52,50,34400.0
2806,GUFL,58,58,100,68800.0
2807,GUFL,58,34,50,34400.0
2808,GUFL,58,19,100,68900.0
2809,GUFL,58,6,50,34450.0
2810,GUFL,58,38,50,34450.0
2811,GUFL,58,41,30,20670.0
2812,GUFL,58,42,50,34500.0
2813,GUFL,58,49,20,13800.0
2814,GUFL,58,38,145,100340.0
2815,GUFL,58,1,100,69300.0
2816,GUFL,58,45,50,34650.0
